#[start_time end_time]
933192470.898128 933192470.998128
933192471.069936 933192471.169936
933192471.727903 933192471.827903
933192473.107590 933192473.207590
933192473.472683 933192473.717264
933192473.834734 933192474.002290
933192474.133781 933192474.233781
933192475.230540 933192475.330540
933192475.732958 933192475.832958
933192476.342363 933192476.442363
933192477.046134 933192477.146134
933192477.156580 933192477.317589
933192478.268673 933192478.390379
933192479.583333 933192479.683333
933192479.927129 933192480.027129
933192482.006897 933192482.163997
933192482.438246 933192482.598329
933192482.783210 933192482.883210
933192484.220690 933192484.320690
933192484.464457 933192484.564457
933192484.594307 933192484.694307
933192489.211877 933192489.311877
933192493.395412 933192494.195412
933192494.498722 933192494.598722
933192496.582729 933192496.682729
933192496.760885 933192497.560885
933192503.147536 933192503.247536
933192504.538225 933192504.638225
933192504.683293 933192505.092583
933192506.967106 933192507.144235
933192508.022239 933192508.122239
933192508.649755 933192508.749755
933192510.364675 933192510.464675
933192512.059838 933192512.159838
933192512.172805 933192512.272805
933192512.383344 933192512.483344
933192512.844475 933192512.944475
933192514.165060 933192514.265060
933192514.593646 933192514.693646
933192515.411694 933192515.522581
933192515.542701 933192516.342701
933192517.201400 933192517.301400
933192517.790027 933192518.980968
933192519.093772 933192519.193772
933192522.639324 933192522.739324
933192522.968126 933192523.068126
933192524.710128 933192524.810128
933192526.140308 933192526.240308
933192527.404017 933192527.504017
933192528.447396 933192528.547396
933192529.047942 933192529.147942
933192529.696254 933192529.796254
933192530.392746 933192530.492746
933192531.216049 933192531.316049
933192531.318987 933192531.418987
933192532.346328 933192532.446328
933192536.029253 933192536.879803
933192541.757060 933192541.857060
933192543.498097 933192543.598097
933192545.149344 933192545.249344
933192546.108926 933192546.208926
933192548.908510 933192549.008510
933192551.680201 933192551.780201
933192559.487801 933192559.587801
933192560.339010 933192560.439010
933192561.817869 933192561.917869
933192563.029848 933192563.129848
933192563.941926 933192564.141926
933192564.908145 933192565.008145
933192565.288715 933192565.388715
933192565.499636 933192565.599636
933192567.778049 933192567.878049
933192568.092634 933192568.192634
933192571.769817 933192571.869817
933192572.161848 933192572.261848
933192575.922453 933192576.022453
933192583.371949 933192583.471949
933192586.015624 933192586.115624
933192586.428431 933192586.528431
933192586.553668 933192586.653668
933192588.664534 933192588.764534
933192588.821917 933192588.921917
933192589.841422 933192589.941422
933192590.287885 933192591.087885
933192593.983846 933192594.083846
933192594.591374 933192594.691374
933192594.879572 933192594.979572
933192596.156185 933192596.256185
933192596.457543 933192596.557543
933192600.458084 933192600.558084
933192602.637889 933192602.737889
933192603.921085 933192604.021085
933192610.517008 933192611.317008
933192617.268386 933192617.368386
933192617.374189 933192617.474189
933192620.436952 933192620.536952
933192627.072570 933192627.172570
933192627.580650 933192627.680650
933192629.623045 933192629.723045
933192634.383893 933192634.483893
933192640.585976 933192641.385976
933192642.173981 933192642.273981
933192643.305840 933192643.405840
933192646.506437 933192646.606437
933192657.330379 933192658.130379
933192679.100434 933192679.500434
933192679.549391 933192679.649391
933192692.333941 933192693.133941
933192693.225051 933192693.325051
933192695.560928 933192695.742492
933192700.871056 933192700.971056
933192701.554201 933192701.654201
933192705.813000 933192705.913000
933192707.341098 933192707.541098
933192707.704675 933192707.804675
933192709.678949 933192709.778949
933192709.975123 933192710.075123
933192713.071556 933192713.171556
933192714.543098 933192714.643098
933192714.800666 933192714.900666
933192715.300027 933192716.100027
933192716.673057 933192716.773057
933192719.673638 933192719.808260
933192720.019537 933192720.119537
933192722.562611 933192722.662611
933192722.748067 933192722.848067
933192724.996187 933192725.867542
933192726.269678 933192726.369678
933192727.386605 933192727.486605
933192729.048759 933192729.148759
933192729.210973 933192729.310973
933192730.854656 933192730.954656
933192731.409942 933192731.509942
933192731.536698 933192731.636698
933192731.693110 933192731.793110
933192735.899146 933192735.999146
933192736.284639 933192736.384639
933192737.525190 933192737.625190
933192739.122861 933192739.222861
933192740.030580 933192740.130580
933192742.091793 933192742.191793
933192742.253243 933192742.353243
933192742.376500 933192742.476500
933192742.783643 933192742.883643
933192742.961093 933192743.061093
933192743.316634 933192743.443814
933192745.204278 933192745.304278
933192745.448493 933192745.548493
933192746.236390 933192746.336390
933192747.389943 933192747.489943
933192747.732469 933192747.832469
933192748.942336 933192749.141486
933192749.340692 933192749.440692
933192749.843075 933192749.943075
933192751.127545 933192751.227545
933192752.006334 933192752.106334
933192754.578517 933192754.678517
933192754.717337 933192754.892424
933192755.232421 933192755.332421
933192755.565842 933192755.665842
933192757.813215 933192758.036055
933192758.553317 933192758.653317
933192759.037127 933192759.137127
933192759.267804 933192759.437068
933192759.551629 933192759.792860
933192759.802401 933192759.902401
933192760.150993 933192760.250993
933192760.489182 933192760.589182
933192760.805875 933192760.905875
933192761.266942 933192761.366942
933192761.695155 933192761.795155
933192765.033576 933192765.133576
933192765.459320 933192765.559320
933192765.579355 933192765.825461
933192766.037627 933192766.137627
933192766.166383 933192766.266383
933192766.748422 933192766.848422
933192767.034268 933192767.134268
933192768.698908 933192768.798908
933192770.468410 933192770.568410
933192771.762066 933192771.862066
933192772.071075 933192772.171075
933192772.373230 933192772.473230
933192773.166078 933192773.266078
933192777.235672 933192777.359096
933192777.553985 933192777.653985
933192779.767178 933192780.567178
933192782.484412 933192782.684412
933192788.169383 933192788.269383
933192788.813937 933192788.951632
933192807.838289 933192808.238289
933192812.468474 933192812.568474
933192823.744534 933192824.780836
933192825.100111 933192826.245160
933192845.566866 933192846.366866
933192849.071891 933192849.871891
933192859.330916 933192859.730916
933192887.437372 933192888.237372
933192893.835506 933192894.635506
933192897.214171 933192898.507649
933192919.492638 933192920.292638
933192935.063423 933192935.863423
933192939.422534 933192940.222534
933192973.118152 933192973.918152
933193004.609580 933193005.409580
933193005.476407 933193005.576407
933193035.118661 933193035.918661
933193094.754413 933193094.854413
933193134.740451 933193135.636985
933193141.620585 933193141.720585
933193154.091956 933193154.891956
933193155.201187 933193156.324431
933193158.075157 933193158.875157
933193195.448112 933193196.248112
933193313.568778 933193313.668778
933193330.483760 933193331.283760
933193332.423252 933193333.646924
933193419.117500 933193419.217500
933193437.020404 933193437.820404
933193509.621153 933193510.421153
933193521.587695 933193521.987695
933193528.560335 933193529.524534
933193567.162718 933193567.262718
933193574.648659 933193574.748659
933193591.229644 933193591.880952
933193648.305274 933193648.405274
933193670.286626 933193670.386626
933193674.557731 933193674.657731
933193674.875859 933193675.054829
933193675.109423 933193675.257958
933193675.279164 933193675.379164
933193677.028161 933193677.128161
933193679.405000 933193679.505000
933193699.940935 933193700.040935
933193797.129371 933193797.929371
933193798.563346 933193799.066466
933193799.247565 933193800.415613
933193803.424256 933193803.824256
933193841.476863 933193841.876863
933193854.658122 933193855.458122
933193876.665740 933193876.765740
933193926.827119 933193927.015856
933193927.827543 933193928.627543
933193930.972893 933193931.772893
933193972.912216 933193973.012216
933193982.755889 933193983.956429
933194004.305777 933194004.705777
933194031.356254 933194032.156254
933194068.727339 933194068.827339
933194081.716201 933194081.816201
933194126.183543 933194126.583543
933194149.312871 933194150.112871
933194151.559726 933194151.959726
933194162.942339 933194163.042339
933194163.880401 933194164.771587
933194190.566072 933194190.966072
933194197.213592 933194198.013592
933194201.790056 933194201.890056
933194202.630641 933194203.430641
933194204.205412 933194205.010179
933194223.973502 933194224.073502
933194265.450519 933194265.550519
933194274.814161 933194275.614161
933194277.947963 933194278.747963
933194304.100282 933194305.385583
933194375.769765 933194376.569765
933194379.602281 933194379.802281
933194394.746759 933194394.913939
933194396.277873 933194396.377873
933194509.072960 933194510.495774
933194586.374306 933194587.174306
933194603.943119 933194604.343119
933194641.023044 933194641.423044
933194641.759957 933194642.159957
933194642.261751 933194642.661751
933194642.760008 933194643.426065
933194644.943040 933194645.743040
933194692.700487 933194693.500487
933194720.822982 933194720.922982
933194742.264112 933194742.364112
933194743.536082 933194743.636082
933194743.652285 933194743.880567
933194743.990890 933194744.182835
933194744.213810 933194745.112342
933194746.697150 933194746.797150
933194746.966936 933194747.066936
933194747.802503 933194747.902503
933194748.596619 933194749.396619
933194751.033379 933194751.133379
933194751.503010 933194751.603010
933194751.811280 933194751.911280
933194752.553386 933194752.653386
933194755.922454 933194756.022454
933194756.183274 933194756.283274
933194756.298065 933194756.398065
933194756.820945 933194756.920945
933194757.105512 933194757.205512
933194758.112560 933194758.212560
933194758.411517 933194758.511517
933194760.993490 933194761.093490
933194761.284455 933194761.384455
933194766.168009 933194766.568009
933194774.775604 933194775.175604
933194783.226304 933194783.326304
933194921.386057 933194921.486057
933194924.219169 933194924.319169
933195001.843592 933195002.643592
933195050.926959 933195051.847765
933195082.751602 933195083.684524
933195183.956281 933195184.056281
933195184.928465 933195185.753112
933195197.605691 933195198.005691
933195208.433123 933195209.233123
933195214.632440 933195215.608950
933195231.685119 933195232.485119
933195234.486900 933195234.586900
933195300.109243 933195301.110504
933195319.812626 933195319.912626
933195327.768206 933195328.222909
933195338.849400 933195338.949400
933195339.899845 933195340.699845
933195358.580989 933195358.980989
933195485.713811 933195486.513811
933195489.978929 933195490.378929
933195524.686951 933195525.486951
933195568.199505 933195569.422110
933195583.849950 933195584.249950
933195611.996514 933195612.096514
933195621.590522 933195621.690522
933195670.359868 933195670.553013
933195743.749681 933195744.149681
933195744.193124 933195744.593124
933195768.546105 933195769.346105
933195771.477978 933195771.877978
933195772.809355 933195772.974344
933195773.096075 933195774.622844
933195774.849650 933195775.139574
933195775.378670 933195775.478670
933195775.793648 933195775.893648
933195776.221054 933195776.388181
933195776.827576 933195776.927576
933195777.525346 933195777.625346
933195782.067910 933195782.167910
933195790.269234 933195790.369234
933195791.153449 933195791.253449
933195792.827420 933195792.927420
933195794.543542 933195795.452529
933195801.776654 933195801.876654
933195802.014238 933195802.114238
933195813.529379 933195813.629379
933195819.882903 933195819.982903
933195823.013597 933195823.113597
933195824.319435 933195824.419435
933195825.862528 933195825.962528
933195827.370222 933195827.470222
933195848.032580 933195848.832580
933195911.236683 933195911.336683
933195912.744108 933195912.844108
933195914.990188 933195915.090188
933195918.768175 933195918.868175
933195950.874589 933195950.974589
933195963.156088 933195963.956088
933195968.446460 933195968.546460
933195978.753674 933195979.553674
933195981.170247 933195981.270247
933195981.370040 933195981.470040
933195986.914568 933195987.014568
933195988.139349 933195988.239349
933196000.638997 933196000.738997
933196001.114225 933196001.214225
933196001.275368 933196001.375368
933196005.289169 933196005.481730
933196009.074185 933196009.174185
933196010.507255 933196010.677624
933196012.380345 933196012.480345
933196015.412721 933196015.512721
933196017.428433 933196017.528433
933196019.468603 933196019.568603
933196020.888534 933196020.988534
933196024.105371 933196024.205371
933196024.629913 933196024.729913
933196025.878366 933196025.978366
933196026.669676 933196026.769676
933196034.579151 933196034.679151
933196037.416779 933196037.516779
933196040.651086 933196041.451086
933196041.683512 933196041.783512
933196042.724735 933196042.824735
933196126.149898 933196126.249898
933196137.599391 933196138.399391
933196140.553387 933196140.653387
933196142.929393 933196143.029393
933196153.462532 933196153.562532
933196155.210388 933196155.310388
933196157.896775 933196157.996775
933196158.028761 933196158.128761
933196158.267300 933196158.367300
933196158.455601 933196158.555601
933196158.809204 933196158.977715
933196160.769571 933196160.869571
933196162.301696 933196162.401696
933196162.942762 933196163.042762
933196164.535171 933196164.635171
933196165.008794 933196165.108794
933196166.305420 933196166.405420
933196166.993556 933196167.093556
933196168.562664 933196168.662664
933196171.087989 933196171.187989
933196177.894894 933196178.047884
933196179.290729 933196180.112116
933196180.202391 933196180.302391
933196180.502863 933196180.602863
933196180.684035 933196180.784035
933196181.265676 933196181.424481
933196181.757605 933196181.857605
933196181.989331 933196182.492725
933196183.185407 933196183.285407
933196185.170426 933196185.270426
933196185.957533 933196186.057533
933196189.768341 933196189.868341
933196190.116414 933196190.216414
933196190.633522 933196190.733522
933196191.512039 933196191.612039
933196193.223090 933196193.323090
933196195.864551 933196195.964551
933196197.533449 933196197.633449
933196197.674137 933196197.829344
933196198.635946 933196198.735946
933196199.114008 933196199.214008
933196199.566117 933196199.666117
933196201.269243 933196201.369243
933196204.425284 933196204.525284
933196206.695714 933196206.795714
933196208.486165 933196208.586165
933196210.356178 933196210.456178
933196210.801422 933196210.901422
933196211.606154 933196211.706154
933196211.923392 933196212.023392
933196212.564299 933196212.664299
933196212.675663 933196212.775663
933196213.132300 933196213.232300
933196213.356259 933196213.456259
933196214.810084 933196214.993856
933196215.162368 933196215.357474
933196215.669767 933196215.769767
933196216.323810 933196216.468546
933196216.999510 933196217.184298
933196217.460394 933196217.560394
933196217.594226 933196217.780388
933196217.807934 933196217.907934
933196218.125165 933196218.290040
933196218.515697 933196218.681187
933196218.861419 933196218.961419
933196222.728100 933196222.928501
933196223.019618 933196223.119618
933196223.278605 933196223.378605
933196223.547670 933196223.647670
933196223.839953 933196223.939953
933196224.800436 933196224.921706
933196225.429751 933196225.529751
933196227.071559 933196227.171559
933196227.512237 933196227.671192
933196228.968433 933196229.068433
933196230.162811 933196230.262811
933196230.287623 933196230.387623
933196232.340766 933196232.440766
933196233.111238 933196233.211238
933196234.631091 933196234.795718
933196235.473830 933196236.273830
933196239.395738 933196239.495738
933196256.243186 933196256.343186
933196265.224943 933196265.324943
933196288.719321 933196289.476160
933196289.545591 933196290.459176
933196290.538250 933196290.638250
933196290.710836 933196290.810836
933196290.850291 933196290.950291
933196291.002251 933196291.102251
933196291.251247 933196291.351247
933196291.639755 933196291.907171
933196291.961420 933196292.061420
933196292.808148 933196292.908148
933196300.146712 933196300.246712
933196300.352963 933196300.452963
933196300.592822 933196300.758667
933196301.346320 933196301.553645
933196308.565896 933196308.665896
933196310.854217 933196311.042839
933196313.022664 933196313.240786
933196377.483263 933196378.283263
933196446.652217 933196447.452217
933196447.787826 933196448.587826
933196514.416341 933196514.516341
933196514.888890 933196515.688890
933196524.392262 933196524.492262
933196533.316976 933196533.653480
933196533.690916 933196533.790916
933196537.105825 933196537.205825
933196590.000862 933196590.800862
933196612.020850 933196612.963207
933196662.961605 933196663.761605
933196682.124844 933196682.224844
933196723.212718 933196724.012718
933196752.829935 933196753.629935
933196757.641033 933196757.741033
933196790.340064 933196790.440064
933196806.421110 933196807.365004
933196890.610123 933196890.710123
933196918.021378 933196918.121378
933196919.348554 933196920.792240
933196931.226508 933196931.326508
933196931.327707 933196931.427707
933196931.448455 933196931.663891
933196931.664451 933196932.293292
933196932.357435 933196932.628985
933196932.650757 933196933.508817
933196933.636046 933196933.736046
933196933.786510 933196933.905105
933196934.646506 933196934.746506
933196949.893916 933196949.993916
933196969.270504 933196970.225150
933196997.884385 933196997.984385
933197002.697702 933197002.797702
933197002.908728 933197003.008728
933197005.400245 933197005.500245
933197007.610210 933197007.710210
933197008.034578 933197008.134578
933197010.796679 933197010.896679
933197012.059991 933197012.159991
933197012.611040 933197012.711040
933197013.593629 933197013.693629
933197014.931680 933197015.031680
933197015.849053 933197015.949053
933197016.223315 933197016.323315
933197016.485819 933197016.585819
933197019.023389 933197019.123389
933197020.514317 933197020.614317
933197020.930897 933197021.030897
933197023.056930 933197023.237421
933197024.018477 933197024.118477
933197024.788755 933197024.888755
933197024.890423 933197024.990423
933197025.622744 933197025.810702
933197026.896967 933197026.996967
933197028.702097 933197028.802097
933197029.087707 933197029.187707
933197029.795473 933197029.895473
933197030.912442 933197031.012442
933197031.271784 933197031.371784
933197032.234352 933197032.334352
933197032.853753 933197032.953753
933197033.559382 933197033.659382
933197034.852126 933197034.952126
933197037.924594 933197038.024594
933197038.551314 933197038.651314
933197040.599073 933197040.699073
933197043.586425 933197043.686425
933197058.675706 933197058.775706
933197065.379547 933197065.479547
933197067.121058 933197067.221058
933197069.436687 933197069.536687
933197072.538905 933197072.638905
933197077.504842 933197077.604842
933197104.736108 933197104.836108
933197134.353490 933197134.453490
933197135.704876 933197135.804876
933197136.914410 933197137.014410
933197139.084143 933197139.184143
933197139.680857 933197139.835936
933197152.033695 933197152.133695
933197153.765506 933197153.865506
933197158.452901 933197158.552901
933197161.636463 933197161.736463
933197161.756766 933197161.911258
933197169.516534 933197170.316534
933197172.056650 933197172.156650
933197174.281923 933197174.381923
933197188.701886 933197188.801886
933197188.890402 933197188.990402
933197189.346831 933197189.446831
933197191.545162 933197191.645162
933197192.113178 933197192.213178
933197192.217059 933197192.317059
933197192.767478 933197192.867478
933197192.867501 933197192.967501
933197193.212269 933197193.312269
933197193.408572 933197193.508572
933197245.380904 933197245.480904
933197322.222326 933197322.322326
933197333.721535 933197333.821535
933197356.827090 933197356.927090
933197394.316074 933197395.116074
933197410.952102 933197411.902307
933197412.373624 933197412.473624
933197414.483337 933197415.283337
933197494.715389 933197494.815389
933197507.374537 933197508.174537
933197566.856190 933197567.656190
933197567.727768 933197568.662365
933197696.455823 933197696.832235
933197734.636779 933197734.736779
933197734.867169 933197735.142319
933197735.407626 933197735.507626
933197735.530310 933197735.988294
933197736.041872 933197736.295233
933197736.593908 933197736.693908
933197736.755709 933197736.855709
933197736.856675 933197736.956675
933197738.073252 933197738.173252
933197738.367787 933197738.467787
933197739.997813 933197740.097813
933197747.194895 933197747.324751
933197759.546490 933197759.646490
933197763.736900 933197763.836900
933197769.145979 933197769.245979
933197769.268403 933197769.368403
933197773.672304 933197774.472304
933197778.983841 933197779.083841
933197779.284565 933197779.384565
933197780.277314 933197780.377314
933197793.510640 933197793.610640
933197794.125921 933197794.300491
933197795.784407 933197796.768975
933197797.770650 933197797.870650
933197798.549569 933197798.687536
933197805.352111 933197805.452111
933197805.825694 933197805.925694
933197824.322413 933197824.722413
933197826.117890 933197826.217890
933197827.232250 933197828.044662
933197872.570301 933197872.970301
933197958.258655 933197959.137320
933197985.457207 933197985.857207
933198010.463171 933198010.563171
933198064.068568 933198065.033545
933198082.639697 933198082.739697
933198089.824451 933198090.755532
933198153.841410 933198154.641410
933198318.901907 933198319.701907
933198331.008790 933198331.808790
933198347.078929 933198347.878929
933198430.985970 933198431.085970
933198432.483683 933198433.283683
933198435.711543 933198436.743905
933198446.361291 933198446.461291
933198465.258141 933198465.358141
933198478.247067 933198478.647067
933198480.067446 933198480.467446
933198543.139844 933198543.922656
933198546.640322 933198547.040322
933198568.243716 933198569.043716
933198624.252500 933198625.052500
933198640.629053 933198641.669489
933198804.588805 933198805.388805
933198813.047659 933198813.147659
933198823.173135 933198823.973135
933198852.046340 933198852.846340
933198927.773321 933198928.173321
933198957.288499 933198958.088499
933198982.701122 933198982.801122
933199060.538534 933199061.338534
933199152.557485 933199153.357485
933199172.994958 933199173.094958
933199212.383664 933199212.483664
933199240.079838 933199240.179838
933199257.385769 933199258.185769
933199299.169823 933199299.569823
933199299.698774 933199300.653164
933199345.269624 933199345.669624
933199382.013369 933199382.113369
933199396.212543 933199397.012543
933199398.660987 933199399.460987
933199481.010084 933199481.956365
933199509.304033 933199510.104033
933199587.223996 933199588.023996
933199800.637244 933199801.037244
933199801.537255 933199801.637255
933199826.131040 933199826.531040
933199848.948356 933199849.838211
933199894.857761 933199895.657761
933199897.286121 933199897.386121
933199904.053370 933199904.853370
933199905.820155 933199906.620155
933199927.715278 933199927.815278
933199952.146948 933199952.546948
933199982.097645 933199982.197645
933199988.275376 933199988.675376
933200072.888049 933200073.688049
933200104.963994 933200105.763994
933200259.092774 933200259.192774
933200271.190339 933200271.290339
933200345.345640 933200345.445640
933200378.228416 933200378.328416
933200386.784090 933200386.884090
933200469.923737 933200470.023737
933200486.959096 933200487.759096
933200494.582380 933200494.682380
933200503.246335 933200504.046335
933200515.762762 933200515.862762
933200519.895943 933200520.695943
933200552.093982 933200552.493982
933200552.968735 933200553.068735
933200561.361926 933200561.761926
933200568.665362 933200568.765362
933200604.868844 933200605.268844
933200628.731239 933200629.131239
933200640.367633 933200640.767633
933200705.163005 933200705.263005
933200708.576816 933200708.676816
933200714.827273 933200715.227273
933200736.600311 933200737.400311
933200802.976420 933200803.076420
933200804.078758 933200804.878758
933200874.392597 933200874.492597
933200878.848443 933200879.248443
933200888.625209 933200888.725209
933200896.132066 933200896.232066
933200988.111673 933200988.911673
933200989.744276 933200990.544276
933201000.118319 933201001.044879
933201005.920871 933201006.720871
933201008.305333 933201008.705333
933201080.515516 933201081.315516
933201088.635013 933201088.735013
933201140.485254 933201140.585254
933201146.199179 933201146.299179
933201147.318326 933201148.340029
933201149.207647 933201149.307647
933201153.103606 933201153.903606
933201188.260635 933201188.360635
933201195.351118 933201195.751118
933201202.340234 933201202.440234
933201256.093616 933201256.493616
933201398.871470 933201399.271470
933201484.848072 933201485.648072
933201538.315712 933201538.415712
933201554.748429 933201555.683300
933201616.526816 933201617.326816
933201621.734639 933201622.534639
933201688.788916 933201688.888916
933201726.439464 933201727.239464
933201728.388655 933201729.388579
933201792.129248 933201792.229248
933201827.370296 933201827.470296
933201880.325841 933201880.725841
933201991.010494 933201991.810494
933202009.759056 933202010.159056
933202013.070777 933202013.470777
933202209.090607 933202209.190607
933202236.321362 933202236.421362
933202237.804324 933202238.779046
933202359.624333 933202360.424333
933202363.135869 933202363.235869
933202383.603927 933202384.403927
933202433.899628 933202434.867747
933202456.175773 933202456.575773
933202458.233886 933202459.033886
933202489.977921 933202490.784733
933202491.719200 933202492.519200
933202528.541140 933202528.941140
933202546.087605 933202546.187605
933202570.175788 933202570.575788
933202575.178375 933202576.077134
933202591.198020 933202591.298020
933202744.704379 933202744.804379
933202787.121330 933202787.521330
933202855.076290 933202855.176290
933202861.766025 933202861.866025
933202905.409989 933202906.209989
933202906.644253 933202907.444253
933202979.483463 933202979.583463
933203008.156073 933203008.256073
933203041.030282 933203041.130282
933203107.684626 933203108.536092
933203168.300013 933203168.700013
933203213.152050 933203213.552050
933203320.217420 933203320.317420
933203386.581898 933203386.681898
933203389.100118 933203389.200118
933203404.962378 933203405.762378
933203420.403921 933203420.503921
933203469.908295 933203470.008295
933203475.310648 933203476.110648
933203499.421631 933203500.221631
933203544.320026 933203545.181703
933203565.923056 933203566.723056
933203649.534240 933203650.334240
933203685.484742 933203686.519067
933203745.531912 933203745.631912
933203807.265734 933203807.365734
933203820.737175 933203820.837175
933203824.302226 933203824.402226
933203831.141251 933203831.541251
933203854.662250 933203855.521351
933203872.607005 933203873.007005
933203896.953224 933203897.753224
933203910.031838 933203910.831838
933204009.793209 933204009.893209
933204069.655832 933204070.455832
933204156.774713 933204156.874713
933204241.759839 933204242.559839
933204276.632611 933204277.432611
933204315.208258 933204316.218719
933204361.317315 933204361.417315
933204403.292452 933204403.392452
933204411.057223 933204411.157223
933204436.517026 933204437.452590
933204446.875902 933204447.275902
933204451.597177 933204451.997177
933204493.985842 933204494.085842
933204494.607631 933204494.707631
933204519.933201 933204520.033201
933204528.049369 933204528.149369
933204528.220169 933204528.320169
933204558.375975 933204558.475975
933204579.146390 933204579.946390
933204820.658046 933204821.458046
933204825.241207 933204826.041207
933204858.358442 933204858.458442
933204892.564640 933204892.664640
933204910.473876 933204910.873876
933204916.526941 933204917.440022
933204950.669645 933204950.769645
933204951.161204 933204951.261204
933204973.557812 933204973.657812
933205007.396019 933205007.496019
933205007.658432 933205007.758432
933205037.788911 933205037.888911
933205061.471854 933205061.871854
933205068.065007 933205068.865007
933205152.108497 933205152.908497
933205163.479194 933205163.879194
933205225.745753 933205226.673142
933205284.454912 933205284.554912
933205362.106128 933205362.506128
933205378.715384 933205379.115384
933205387.261855 933205387.661855
933205531.611316 933205532.411316
933205703.106266 933205703.506266
933205716.805871 933205717.205871
933205746.923452 933205747.723452
933205763.330130 933205763.730130
933205804.768512 933205804.868512
933205806.385364 933205806.485364
933205807.424911 933205808.773939
933205808.874232 933205809.018896
933205809.080875 933205809.180875
933205855.333344 933205856.133344
933205927.606991 933205928.406991
933205951.305804 933205951.405804
933205959.084555 933205959.484555
933206000.388061 933206000.488061
933206053.246499 933206054.046499
933206091.786115 933206091.886115
933206120.878504 933206121.678504
933206135.602099 933206135.702099
933206142.927516 933206143.027516
933206155.046816 933206155.146816
933206155.146883 933206155.246883
933206183.323532 933206184.123532
933206207.970086 933206208.370086
933206263.136291 933206263.536291
933206381.610097 933206382.410097
933206546.835972 933206546.935972
933206675.331201 933206676.131201
933206728.540207 933206728.640207
933206739.926092 933206740.726092
933206790.874281 933206791.861673
933206850.443773 933206850.543773
933206897.870195 933206897.970195
933206908.097333 933206908.197333
933206909.251546 933206909.351546
933206943.999672 933206944.099672
933206971.412565 933206971.512565
933206982.465313 933206982.565313
933207039.704846 933207039.804846
933207071.686093 933207072.486093
933207145.140809 933207145.940809
933207172.567124 933207173.367124
933207222.818367 933207222.918367
933207230.123837 933207230.923837
933207399.639102 933207400.439102
933207446.128877 933207446.928877
933207470.403137 933207470.803137
933207594.889427 933207595.289427
933207645.648884 933207645.748884
933207669.227137 933207669.327137
933207672.024141 933207672.424141
933207675.513855 933207675.913855
933207693.676674 933207694.476674
933207756.111273 933207756.911273
933207878.886237 933207878.986237
933207904.194241 933207904.294241
933207911.070998 933207911.170998
933207925.304399 933207925.404399
933207944.886688 933207944.986688
933207949.212261 933207949.312261
933207976.965062 933207977.765062
933208035.969491 933208036.069491
933208091.904618 933208092.704618
933208113.933292 933208114.033292
933208146.823905 933208146.923905
933208318.335969 933208319.135969
933208319.547880 933208320.455520
933208352.505504 933208352.905504
933208472.255063 933208472.355063
933208577.679102 933208578.479102
933208650.178943 933208650.978943
933208769.987341 933208770.087341
933208771.993502 933208772.793502
933208783.981690 933208784.081690
933208808.250810 933208808.350810
933208842.539257 933208842.639257
933208945.249010 933208946.049010
933208956.494841 933208956.894841
933208962.014663 933208962.114663
933208974.270209 933208974.670209
933208984.208350 933208984.608350
933208995.420520 933208995.520520
933209001.060223 933209001.460223
933209016.851815 933209017.651815
933209049.914516 933209050.014516
933209076.587862 933209076.687862
933209106.715499 933209106.815499
933209119.420109 933209119.520109
933209153.413947 933209153.813947
933209184.084878 933209184.484878
933209235.008657 933209235.408657
933209474.361975 933209474.461975
933209494.861570 933209494.961570
933209523.697377 933209524.097377
933209539.224950 933209539.624950
933209548.634332 933209548.734332
933209562.968175 933209563.368175
933209591.379786 933209591.579786
933209650.461862 933209650.861862
933209705.933764 933209706.033764
933209772.259907 933209772.359907
933209813.056918 933209813.856918
933209833.935203 933209834.035203
933209908.395848 933209909.195848
933210046.387813 933210046.787813
933210060.208865 933210060.608865
933210145.543269 933210145.643269
933210193.461494 933210193.561494
933210207.210536 933210207.310536
933210216.572477 933210216.672477
933210279.598140 933210279.998140
933210291.817959 933210291.917959
933210300.075380 933210300.175380
933210318.159435 933210318.559435
933210338.853577 933210339.653577
933210346.078292 933210346.878292
933210390.965751 933210391.878345
933210435.015609 933210435.815609
933210435.830265 933210435.930265
933210452.221649 933210452.621649
933210581.286858 933210582.086858
933210615.667095 933210615.767095
933210621.998672 933210622.798672
933210689.276254 933210689.376254
933210724.557887 933210724.657887
933210792.001453 933210792.401453
933210863.207370 933210863.607370
933210936.408935 933210936.808935
933210959.187396 933210959.287396
933210966.816429 933210967.616429
933210975.582747 933210975.982747
933211013.062747 933211013.162747
933211081.705813 933211082.105813
933211098.183424 933211099.128418
933211189.665879 933211190.465879
933211280.168719 933211280.268719
933211349.753032 933211350.700324
933211351.641970 933211352.441970
933211370.009172 933211370.809172
933211373.895863 933211373.995863
933211492.591706 933211493.391706
933211548.761828 933211549.161828
933211787.806919 933211788.606919
933211861.980324 933211862.380324
933211866.514909 933211867.314909
933211992.115229 933211993.101380
933211994.147456 933211994.947456
933212010.266968 933212010.666968
933212013.827739 933212014.227739
933212056.881365 933212057.764450
933212079.393478 933212079.793478
933212096.759301 933212097.159301
933212184.885159 933212185.285159
933212220.387555 933212220.787555
933212224.432065 933212224.832065
933212374.699866 933212375.099866
933212388.733346 933212389.133346
933212401.519886 933212402.319886
933212434.936097 933212435.036097
933212521.158628 933212521.258628
933212593.104867 933212593.204867
933212622.433201 933212622.533201
